"","sex","age","year","population","citizenship"
"2576","Maschi",56,2009,335786,"italiani"
"2577","Maschi",56,2010,338060,"italiani"
"2578","Maschi",56,2011,349203,"italiani"
"2579","Maschi",56,2012,350573,"italiani"
"2580","Maschi",56,2013,353066,"italiani"
"2581","Maschi",56,2014,356999,"italiani"
"2582","Maschi",56,2015,356154,"italiani"
"2583","Maschi",56,2016,373831,"italiani"
"2584","Maschi",56,2017,378369,"italiani"
"2585","Maschi",56,2018,391834,"italiani"
"2586","Maschi",57,2002,306643,"italiani"
"2587","Maschi",57,2003,297154,"italiani"
"2588","Maschi",57,2004,379104,"italiani"
"2589","Maschi",57,2005,375501,"italiani"
"2590","Maschi",57,2006,380720,"italiani"
"2591","Maschi",57,2007,361003,"italiani"
"2592","Maschi",57,2008,354624,"italiani"
"2593","Maschi",57,2009,338371,"italiani"
"2594","Maschi",57,2010,334310,"italiani"
"2595","Maschi",57,2011,337022,"italiani"
"2596","Maschi",57,2012,347938,"italiani"
"2597","Maschi",57,2013,348931,"italiani"
"2598","Maschi",57,2014,351537,"italiani"
"2599","Maschi",57,2015,356352,"italiani"
"2600","Maschi",57,2016,355618,"italiani"
"2601","Maschi",57,2017,373013,"italiani"
"2602","Maschi",57,2018,377451,"italiani"
"2603","Maschi",58,2002,310798,"italiani"
"2604","Maschi",58,2003,304948,"italiani"
"2605","Maschi",58,2004,295297,"italiani"
"2606","Maschi",58,2005,377537,"italiani"
"2607","Maschi",58,2006,373818,"italiani"
"2608","Maschi",58,2007,378954,"italiani"
"2609","Maschi",58,2008,359207,"italiani"
"2610","Maschi",58,2009,352668,"italiani"
"2611","Maschi",58,2010,336732,"italiani"
"2612","Maschi",58,2011,332902,"italiani"
"2613","Maschi",58,2012,335541,"italiani"
"2614","Maschi",58,2013,346104,"italiani"
"2615","Maschi",58,2014,347254,"italiani"
"2616","Maschi",58,2015,350484,"italiani"
"2617","Maschi",58,2016,355419,"italiani"
"2618","Maschi",58,2017,354939,"italiani"
"2619","Maschi",58,2018,371788,"italiani"
"2620","Maschi",59,2002,309977,"italiani"
"2621","Maschi",59,2003,308785,"italiani"
"2622","Maschi",59,2004,303030,"italiani"
"2623","Maschi",59,2005,293384,"italiani"
"2624","Maschi",59,2006,375735,"italiani"
"2625","Maschi",59,2007,372123,"italiani"
"2626","Maschi",59,2008,377052,"italiani"
"2627","Maschi",59,2009,357205,"italiani"
"2628","Maschi",59,2010,350781,"italiani"
"2629","Maschi",59,2011,335153,"italiani"
"2630","Maschi",59,2012,331051,"italiani"
"2631","Maschi",59,2013,333543,"italiani"
"2632","Maschi",59,2014,344235,"italiani"
"2633","Maschi",59,2015,345881,"italiani"
"2634","Maschi",59,2016,349489,"italiani"
"2635","Maschi",59,2017,354018,"italiani"
"2636","Maschi",59,2018,353587,"italiani"
"2637","Maschi",60,2002,313420,"italiani"
"2638","Maschi",60,2003,307834,"italiani"
"2639","Maschi",60,2004,306768,"italiani"
"2640","Maschi",60,2005,301065,"italiani"
"2641","Maschi",60,2006,291343,"italiani"
"2642","Maschi",60,2007,373829,"italiani"
"2643","Maschi",60,2008,370168,"italiani"
"2644","Maschi",60,2009,374692,"italiani"
"2645","Maschi",60,2010,355138,"italiani"
"2646","Maschi",60,2011,348823,"italiani"
"2647","Maschi",60,2012,333118,"italiani"
"2648","Maschi",60,2013,328830,"italiani"
"2649","Maschi",60,2014,331563,"italiani"
"2650","Maschi",60,2015,342551,"italiani"
"2651","Maschi",60,2016,344420,"italiani"
"2652","Maschi",60,2017,348108,"italiani"
"2653","Maschi",60,2018,352307,"italiani"
"2654","Maschi",61,2002,344980,"italiani"
"2655","Maschi",61,2003,311021,"italiani"
"2656","Maschi",61,2004,305321,"italiani"
"2657","Maschi",61,2005,304553,"italiani"
"2658","Maschi",61,2006,298935,"italiani"
"2659","Maschi",61,2007,289298,"italiani"
"2660","Maschi",61,2008,371483,"italiani"
"2661","Maschi",61,2009,367781,"italiani"
"2662","Maschi",61,2010,372297,"italiani"
"2663","Maschi",61,2011,352970,"italiani"
"2664","Maschi",61,2012,346557,"italiani"
"2665","Maschi",61,2013,330685,"italiani"
"2666","Maschi",61,2014,326545,"italiani"
"2667","Maschi",61,2015,329570,"italiani"
"2668","Maschi",61,2016,340479,"italiani"
"2669","Maschi",61,2017,342521,"italiani"
"2670","Maschi",61,2018,346103,"italiani"
"2671","Maschi",62,2002,341734,"italiani"
"2672","Maschi",62,2003,342053,"italiani"
"2673","Maschi",62,2004,308325,"italiani"
"2674","Maschi",62,2005,302700,"italiani"
"2675","Maschi",62,2006,301866,"italiani"
"2676","Maschi",62,2007,296677,"italiani"
"2677","Maschi",62,2008,286956,"italiani"
"2678","Maschi",62,2009,368835,"italiani"
"2679","Maschi",62,2010,365236,"italiani"
"2680","Maschi",62,2011,369788,"italiani"
"2681","Maschi",62,2012,350344,"italiani"
"2682","Maschi",62,2013,343528,"italiani"
"2683","Maschi",62,2014,327927,"italiani"
"2684","Maschi",62,2015,324275,"italiani"
"2685","Maschi",62,2016,327271,"italiani"
"2686","Maschi",62,2017,338144,"italiani"
"2687","Maschi",62,2018,340170,"italiani"
"2688","Maschi",63,2002,330437,"italiani"
"2689","Maschi",63,2003,338377,"italiani"
"2690","Maschi",63,2004,338773,"italiani"
"2691","Maschi",63,2005,305373,"italiani"
"2692","Maschi",63,2006,299922,"italiani"
"2693","Maschi",63,2007,299376,"italiani"
"2694","Maschi",63,2008,294264,"italiani"
"2695","Maschi",63,2009,284449,"italiani"
"2696","Maschi",63,2010,366091,"italiani"
"2697","Maschi",63,2011,362701,"italiani"
"2698","Maschi",63,2012,366727,"italiani"
"2699","Maschi",63,2013,347059,"italiani"
"2700","Maschi",63,2014,340321,"italiani"
"2701","Maschi",63,2015,325075,"italiani"
"2702","Maschi",63,2016,321668,"italiani"
"2703","Maschi",63,2017,324747,"italiani"
"2704","Maschi",63,2018,335536,"italiani"
"2705","Maschi",64,2002,304719,"italiani"
"2706","Maschi",64,2003,327139,"italiani"
"2707","Maschi",64,2004,334794,"italiani"
"2708","Maschi",64,2005,335382,"italiani"
"2709","Maschi",64,2006,302258,"italiani"
"2710","Maschi",64,2007,296982,"italiani"
"2711","Maschi",64,2008,296540,"italiani"
"2712","Maschi",64,2009,291460,"italiani"
"2713","Maschi",64,2010,281549,"italiani"
"2714","Maschi",64,2011,363223,"italiani"
"2715","Maschi",64,2012,359472,"italiani"
"2716","Maschi",64,2013,362931,"italiani"
"2717","Maschi",64,2014,343550,"italiani"
"2718","Maschi",64,2015,337130,"italiani"
"2719","Maschi",64,2016,321889,"italiani"
"2720","Maschi",64,2017,318882,"italiani"
"2721","Maschi",64,2018,321823,"italiani"
"2722","Maschi",65,2002,289417,"italiani"
"2723","Maschi",65,2003,301520,"italiani"
"2724","Maschi",65,2004,323600,"italiani"
"2725","Maschi",65,2005,331206,"italiani"
"2726","Maschi",65,2006,331722,"italiani"
"2727","Maschi",65,2007,299142,"italiani"
"2728","Maschi",65,2008,294049,"italiani"
"2729","Maschi",65,2009,293403,"italiani"
"2730","Maschi",65,2010,288468,"italiani"
"2731","Maschi",65,2011,278578,"italiani"
"2732","Maschi",65,2012,359704,"italiani"
"2733","Maschi",65,2013,355351,"italiani"
"2734","Maschi",65,2014,359002,"italiani"
"2735","Maschi",65,2015,340142,"italiani"
"2736","Maschi",65,2016,333788,"italiani"
"2737","Maschi",65,2017,318802,"italiani"
"2738","Maschi",65,2018,315770,"italiani"
"2739","Maschi",66,2002,295986,"italiani"
"2740","Maschi",66,2003,285366,"italiani"
"2741","Maschi",66,2004,297988,"italiani"
"2742","Maschi",66,2005,319778,"italiani"
"2743","Maschi",66,2006,327139,"italiani"
"2744","Maschi",66,2007,327822,"italiani"
"2745","Maschi",66,2008,295689,"italiani"
"2746","Maschi",66,2009,290500,"italiani"
"2747","Maschi",66,2010,290033,"italiani"
"2748","Maschi",66,2011,285493,"italiani"
"2749","Maschi",66,2012,275221,"italiani"
"2750","Maschi",66,2013,355083,"italiani"
"2751","Maschi",66,2014,351013,"italiani"
"2752","Maschi",66,2015,354739,"italiani"
"2753","Maschi",66,2016,336180,"italiani"
"2754","Maschi",66,2017,329970,"italiani"
"2755","Maschi",66,2018,315369,"italiani"
"2756","Maschi",67,2002,285325,"italiani"
"2757","Maschi",67,2003,291388,"italiani"
"2758","Maschi",67,2004,280943,"italiani"
"2759","Maschi",67,2005,293873,"italiani"
"2760","Maschi",67,2006,315491,"italiani"
"2761","Maschi",67,2007,322737,"italiani"
"2762","Maschi",67,2008,323570,"italiani"
"2763","Maschi",67,2009,291631,"italiani"
"2764","Maschi",67,2010,286675,"italiani"
"2765","Maschi",67,2011,286271,"italiani"
"2766","Maschi",67,2012,281720,"italiani"
"2767","Maschi",67,2013,271332,"italiani"
"2768","Maschi",67,2014,349988,"italiani"
"2769","Maschi",67,2015,346497,"italiani"
"2770","Maschi",67,2016,349981,"italiani"
"2771","Maschi",67,2017,331840,"italiani"
"2772","Maschi",67,2018,325591,"italiani"
"2773","Maschi",68,2002,277890,"italiani"
"2774","Maschi",68,2003,280579,"italiani"
"2775","Maschi",68,2004,286358,"italiani"
"2776","Maschi",68,2005,276160,"italiani"
"2777","Maschi",68,2006,289374,"italiani"
"2778","Maschi",68,2007,310830,"italiani"
"2779","Maschi",68,2008,317977,"italiani"
"2780","Maschi",68,2009,318847,"italiani"
"2781","Maschi",68,2010,287197,"italiani"
"2782","Maschi",68,2011,282610,"italiani"
"2783","Maschi",68,2012,282152,"italiani"
"2784","Maschi",68,2013,277294,"italiani"
"2785","Maschi",68,2014,267099,"italiani"
"2786","Maschi",68,2015,344740,"italiani"
"2787","Maschi",68,2016,341336,"italiani"
"2788","Maschi",68,2017,344986,"italiani"
"2789","Maschi",68,2018,327209,"italiani"
"2790","Maschi",69,2002,266045,"italiani"
"2791","Maschi",69,2003,272431,"italiani"
"2792","Maschi",69,2004,275204,"italiani"
"2793","Maschi",69,2005,280883,"italiani"
"2794","Maschi",69,2006,271044,"italiani"
"2795","Maschi",69,2007,284788,"italiani"
"2796","Maschi",69,2008,305863,"italiani"
"2797","Maschi",69,2009,312756,"italiani"
"2798","Maschi",69,2010,313672,"italiani"
"2799","Maschi",69,2011,282753,"italiani"
"2800","Maschi",69,2012,278056,"italiani"
"2801","Maschi",69,2013,277311,"italiani"
"2802","Maschi",69,2014,272517,"italiani"
"2803","Maschi",69,2015,262806,"italiani"
"2804","Maschi",69,2016,338994,"italiani"
"2805","Maschi",69,2017,336038,"italiani"
"2806","Maschi",69,2018,339561,"italiani"
"2807","Maschi",70,2002,264816,"italiani"
"2808","Maschi",70,2003,260137,"italiani"
"2809","Maschi",70,2004,266504,"italiani"
"2810","Maschi",70,2005,269509,"italiani"
"2811","Maschi",70,2006,275057,"italiani"
"2812","Maschi",70,2007,265896,"italiani"
"2813","Maschi",70,2008,279768,"italiani"
"2814","Maschi",70,2009,300117,"italiani"
"2815","Maschi",70,2010,307140,"italiani"
"2816","Maschi",70,2011,308304,"italiani"
"2817","Maschi",70,2012,277906,"italiani"
"2818","Maschi",70,2013,272796,"italiani"
"2819","Maschi",70,2014,271955,"italiani"
"2820","Maschi",70,2015,267599,"italiani"
"2821","Maschi",70,2016,258019,"italiani"
"2822","Maschi",70,2017,333189,"italiani"
"2823","Maschi",70,2018,330331,"italiani"
"2824","Maschi",71,2002,268066,"italiani"
"2825","Maschi",71,2003,258162,"italiani"
"2826","Maschi",71,2004,253560,"italiani"
"2827","Maschi",71,2005,260297,"italiani"
"2828","Maschi",71,2006,263415,"italiani"
"2829","Maschi",71,2007,269253,"italiani"
"2830","Maschi",71,2008,260340,"italiani"
"2831","Maschi",71,2009,274297,"italiani"
"2832","Maschi",71,2010,294174,"italiani"
"2833","Maschi",71,2011,301217,"italiani"
"2834","Maschi",71,2012,302470,"italiani"
"2835","Maschi",71,2013,272211,"italiani"
"2836","Maschi",71,2014,267326,"italiani"
"2837","Maschi",71,2015,266690,"italiani"
"2838","Maschi",71,2016,262420,"italiani"
"2839","Maschi",71,2017,253118,"italiani"
"2840","Maschi",71,2018,326796,"italiani"
"2841","Maschi",72,2002,240760,"italiani"
"2842","Maschi",72,2003,260523,"italiani"
"2843","Maschi",72,2004,250784,"italiani"
"2844","Maschi",72,2005,246804,"italiani"
"2845","Maschi",72,2006,253383,"italiani"
"2846","Maschi",72,2007,257136,"italiani"
"2847","Maschi",72,2008,262888,"italiani"
"2848","Maschi",72,2009,254225,"italiani"
"2849","Maschi",72,2010,268443,"italiani"
"2850","Maschi",72,2011,287935,"italiani"
"2851","Maschi",72,2012,294880,"italiani"
"2852","Maschi",72,2013,295845,"italiani"
"2853","Maschi",72,2014,266065,"italiani"
"2854","Maschi",72,2015,261694,"italiani"
"2855","Maschi",72,2016,260768,"italiani"
"2856","Maschi",72,2017,257037,"italiani"
"2857","Maschi",72,2018,247767,"italiani"
"2858","Maschi",73,2002,230607,"italiani"
"2859","Maschi",73,2003,233158,"italiani"
"2860","Maschi",73,2004,252493,"italiani"
"2861","Maschi",73,2005,243214,"italiani"
"2862","Maschi",73,2006,239546,"italiani"
"2863","Maschi",73,2007,246359,"italiani"
"2864","Maschi",73,2008,250451,"italiani"
"2865","Maschi",73,2009,255973,"italiani"
"2866","Maschi",73,2010,247522,"italiani"
"2867","Maschi",73,2011,262305,"italiani"
"2868","Maschi",73,2012,281331,"italiani"
"2869","Maschi",73,2013,287641,"italiani"
"2870","Maschi",73,2014,288608,"italiani"
"2871","Maschi",73,2015,259882,"italiani"
"2872","Maschi",73,2016,255252,"italiani"
"2873","Maschi",73,2017,254600,"italiani"
"2874","Maschi",73,2018,251059,"italiani"
"2875","Maschi",74,2002,220494,"italiani"
"2876","Maschi",74,2003,222664,"italiani"
"2877","Maschi",74,2004,224908,"italiani"
"2878","Maschi",74,2005,244255,"italiani"
"2879","Maschi",74,2006,235312,"italiani"
"2880","Maschi",74,2007,232339,"italiani"
"2881","Maschi",74,2008,239052,"italiani"
"2882","Maschi",74,2009,243131,"italiani"
"2883","Maschi",74,2010,248681,"italiani"
"2884","Maschi",74,2011,240611,"italiani"
"2885","Maschi",74,2012,255533,"italiani"
"2886","Maschi",74,2013,273606,"italiani"
"2887","Maschi",74,2014,279951,"italiani"
"2888","Maschi",74,2015,281181,"italiani"
"2889","Maschi",74,2016,253005,"italiani"
"2890","Maschi",74,2017,248656,"italiani"
"2891","Maschi",74,2018,247897,"italiani"
"2892","Maschi",75,2002,205588,"italiani"
"2893","Maschi",75,2003,212598,"italiani"
"2894","Maschi",75,2004,213886,"italiani"
"2895","Maschi",75,2005,216625,"italiani"
"2896","Maschi",75,2006,235487,"italiani"
"2897","Maschi",75,2007,227333,"italiani"
"2898","Maschi",75,2008,224390,"italiani"
"2899","Maschi",75,2009,231207,"italiani"
"2900","Maschi",75,2010,235370,"italiani"
"2901","Maschi",75,2011,241106,"italiani"
"2902","Maschi",75,2012,233472,"italiani"
"2903","Maschi",75,2013,247808,"italiani"
"2904","Maschi",75,2014,265593,"italiani"
"2905","Maschi",75,2015,272226,"italiani"
"2906","Maschi",75,2016,272835,"italiani"
"2907","Maschi",75,2017,245858,"italiani"
"2908","Maschi",75,2018,241355,"italiani"
"2909","Maschi",76,2002,194350,"italiani"
"2910","Maschi",76,2003,197017,"italiani"
"2911","Maschi",76,2004,203872,"italiani"
"2912","Maschi",76,2005,205153,"italiani"
"2913","Maschi",76,2006,207923,"italiani"
"2914","Maschi",76,2007,226561,"italiani"
"2915","Maschi",76,2008,218627,"italiani"
"2916","Maschi",76,2009,216043,"italiani"
"2917","Maschi",76,2010,222870,"italiani"
"2918","Maschi",76,2011,227328,"italiani"
"2919","Maschi",76,2012,233144,"italiani"
"2920","Maschi",76,2013,225379,"italiani"
"2921","Maschi",76,2014,239715,"italiani"
"2922","Maschi",76,2015,257237,"italiani"
"2923","Maschi",76,2016,263430,"italiani"
"2924","Maschi",76,2017,264316,"italiani"
"2925","Maschi",76,2018,237939,"italiani"
"2926","Maschi",77,2002,180959,"italiani"
"2927","Maschi",77,2003,185455,"italiani"
"2928","Maschi",77,2004,187890,"italiani"
"2929","Maschi",77,2005,195449,"italiani"
"2930","Maschi",77,2006,195989,"italiani"
"2931","Maschi",77,2007,199042,"italiani"
"2932","Maschi",77,2008,217164,"italiani"
"2933","Maschi",77,2009,209443,"italiani"
"2934","Maschi",77,2010,207166,"italiani"
"2935","Maschi",77,2011,214373,"italiani"
"2936","Maschi",77,2012,218847,"italiani"
"2937","Maschi",77,2013,224265,"italiani"
"2938","Maschi",77,2014,216996,"italiani"
"2939","Maschi",77,2015,231217,"italiani"
"2940","Maschi",77,2016,247723,"italiani"
"2941","Maschi",77,2017,254550,"italiani"
"2942","Maschi",77,2018,254889,"italiani"
"2943","Maschi",78,2002,169673,"italiani"
"2944","Maschi",78,2003,172168,"italiani"
"2945","Maschi",78,2004,175689,"italiani"
"2946","Maschi",78,2005,178686,"italiani"
"2947","Maschi",78,2006,186326,"italiani"
"2948","Maschi",78,2007,186671,"italiani"
"2949","Maschi",78,2008,189934,"italiani"
"2950","Maschi",78,2009,207240,"italiani"
"2951","Maschi",78,2010,199680,"italiani"
"2952","Maschi",78,2011,198102,"italiani"
"2953","Maschi",78,2012,205474,"italiani"
"2954","Maschi",78,2013,209390,"italiani"
"2955","Maschi",78,2014,215092,"italiani"
"2956","Maschi",78,2015,208605,"italiani"
"2957","Maschi",78,2016,221842,"italiani"
"2958","Maschi",78,2017,238363,"italiani"
"2959","Maschi",78,2018,244656,"italiani"
"2960","Maschi",79,2002,154366,"italiani"
"2961","Maschi",79,2003,158919,"italiani"
"2962","Maschi",79,2004,162504,"italiani"
"2963","Maschi",79,2005,166378,"italiani"
"2964","Maschi",79,2006,169226,"italiani"
"2965","Maschi",79,2007,177290,"italiani"
"2966","Maschi",79,2008,176902,"italiani"
"2967","Maschi",79,2009,179985,"italiani"
"2968","Maschi",79,2010,196709,"italiani"
"2969","Maschi",79,2011,189882,"italiani"
"2970","Maschi",79,2012,188480,"italiani"
"2971","Maschi",79,2013,195542,"italiani"
"2972","Maschi",79,2014,199661,"italiani"
"2973","Maschi",79,2015,205412,"italiani"
"2974","Maschi",79,2016,198861,"italiani"
"2975","Maschi",79,2017,212372,"italiani"
"2976","Maschi",79,2018,227995,"italiani"
"2977","Maschi",80,2002,140022,"italiani"
"2978","Maschi",80,2003,143872,"italiani"
"2979","Maschi",80,2004,147302,"italiani"
"2980","Maschi",80,2005,152163,"italiani"
"2981","Maschi",80,2006,155975,"italiani"
"2982","Maschi",80,2007,159581,"italiani"
"2983","Maschi",80,2008,167324,"italiani"
"2984","Maschi",80,2009,166393,"italiani"
"2985","Maschi",80,2010,169838,"italiani"
"2986","Maschi",80,2011,185352,"italiani"
"2987","Maschi",80,2012,179595,"italiani"
"2988","Maschi",80,2013,178010,"italiani"
"2989","Maschi",80,2014,185116,"italiani"
"2990","Maschi",80,2015,189585,"italiani"
"2991","Maschi",80,2016,194796,"italiani"
"2992","Maschi",80,2017,189313,"italiani"
"2993","Maschi",80,2018,201920,"italiani"
"2994","Maschi",81,2002,129426,"italiani"
"2995","Maschi",81,2003,128941,"italiani"
"2996","Maschi",81,2004,132171,"italiani"
"2997","Maschi",81,2005,135484,"italiani"
"2998","Maschi",81,2006,141301,"italiani"
"2999","Maschi",81,2007,145894,"italiani"
"3000","Maschi",81,2008,149244,"italiani"
"3001","Maschi",81,2009,156225,"italiani"
"3002","Maschi",81,2010,155413,"italiani"
"3003","Maschi",81,2011,159057,"italiani"
"3004","Maschi",81,2012,172988,"italiani"
"3005","Maschi",81,2013,168681,"italiani"
"3006","Maschi",81,2014,167324,"italiani"
"3007","Maschi",81,2015,174531,"italiani"
"3008","Maschi",81,2016,178493,"italiani"
"3009","Maschi",81,2017,184188,"italiani"
"3010","Maschi",81,2018,178590,"italiani"
"3011","Maschi",82,2002,77458,"italiani"
"3012","Maschi",82,2003,116261,"italiani"
"3013","Maschi",82,2004,117915,"italiani"
"3014","Maschi",82,2005,121792,"italiani"
"3015","Maschi",82,2006,123415,"italiani"
"3016","Maschi",82,2007,129004,"italiani"
"3017","Maschi",82,2008,135035,"italiani"
"3018","Maschi",82,2009,138435,"italiani"
"3019","Maschi",82,2010,145191,"italiani"
"3020","Maschi",82,2011,143795,"italiani"
"3021","Maschi",82,2012,148319,"italiani"
"3022","Maschi",82,2013,160844,"italiani"
"3023","Maschi",82,2014,157317,"italiani"
"3024","Maschi",82,2015,156894,"italiani"
"3025","Maschi",82,2016,162801,"italiani"
"3026","Maschi",82,2017,167452,"italiani"
"3027","Maschi",82,2018,172433,"italiani"
"3028","Maschi",83,2002,53674,"italiani"
"3029","Maschi",83,2003,70298,"italiani"
"3030","Maschi",83,2004,102528,"italiani"
"3031","Maschi",83,2005,107946,"italiani"
"3032","Maschi",83,2006,110627,"italiani"
"3033","Maschi",83,2007,112682,"italiani"
"3034","Maschi",83,2008,116272,"italiani"
"3035","Maschi",83,2009,121452,"italiani"
"3036","Maschi",83,2010,124908,"italiani"
"3037","Maschi",83,2011,131729,"italiani"
"3038","Maschi",83,2012,132416,"italiani"
"3039","Maschi",83,2013,136608,"italiani"
"3040","Maschi",83,2014,148887,"italiani"
"3041","Maschi",83,2015,145994,"italiani"
"3042","Maschi",83,2016,145063,"italiani"
"3043","Maschi",83,2017,151387,"italiani"
"3044","Maschi",83,2018,155317,"italiani"
"3045","Maschi",84,2002,50915,"italiani"
"3046","Maschi",84,2003,48220,"italiani"
"3047","Maschi",84,2004,63080,"italiani"
"3048","Maschi",84,2005,92182,"italiani"
"3049","Maschi",84,2006,97422,"italiani"
"3050","Maschi",84,2007,99721,"italiani"
"3051","Maschi",84,2008,101942,"italiani"
"3052","Maschi",84,2009,104881,"italiani"
"3053","Maschi",84,2010,109421,"italiani"
"3054","Maschi",84,2011,113110,"italiani"
"3055","Maschi",84,2012,116954,"italiani"
"3056","Maschi",84,2013,120592,"italiani"
"3057","Maschi",84,2014,125142,"italiani"
"3058","Maschi",84,2015,136714,"italiani"
"3059","Maschi",84,2016,133602,"italiani"
"3060","Maschi",84,2017,133577,"italiani"
"3061","Maschi",84,2018,139062,"italiani"
"3062","Maschi",85,2002,56918,"italiani"
"3063","Maschi",85,2003,45074,"italiani"
"3064","Maschi",85,2004,42665,"italiani"
"3065","Maschi",85,2005,56465,"italiani"
"3066","Maschi",85,2006,82346,"italiani"
"3067","Maschi",85,2007,87564,"italiani"
"3068","Maschi",85,2008,89490,"italiani"
"3069","Maschi",85,2009,92244,"italiani"
"3070","Maschi",85,2010,94729,"italiani"
"3071","Maschi",85,2011,98986,"italiani"
"3072","Maschi",85,2012,101910,"italiani"
"3073","Maschi",85,2013,105132,"italiani"
"3074","Maschi",85,2014,109154,"italiani"
"3075","Maschi",85,2015,113577,"italiani"
"3076","Maschi",85,2016,123578,"italiani"
"3077","Maschi",85,2017,121741,"italiani"
"3078","Maschi",85,2018,121292,"italiani"
"3079","Maschi",86,2002,62838,"italiani"
"3080","Maschi",86,2003,49845,"italiani"
"3081","Maschi",86,2004,39250,"italiani"
"3082","Maschi",86,2005,37488,"italiani"
"3083","Maschi",86,2006,49766,"italiani"
"3084","Maschi",86,2007,73162,"italiani"
"3085","Maschi",86,2008,77820,"italiani"
"3086","Maschi",86,2009,79252,"italiani"
"3087","Maschi",86,2010,82760,"italiani"
"3088","Maschi",86,2011,85206,"italiani"
"3089","Maschi",86,2012,88411,"italiani"
"3090","Maschi",86,2013,90407,"italiani"
"3091","Maschi",86,2014,93971,"italiani"
"3092","Maschi",86,2015,97882,"italiani"
"3093","Maschi",86,2016,101128,"italiani"
"3094","Maschi",86,2017,110988,"italiani"
"3095","Maschi",86,2018,108978,"italiani"
"3096","Maschi",87,2002,55362,"italiani"
"3097","Maschi",87,2003,54305,"italiani"
"3098","Maschi",87,2004,42618,"italiani"
"3099","Maschi",87,2005,34143,"italiani"
"3100","Maschi",87,2006,32379,"italiani"
"3101","Maschi",87,2007,43308,"italiani"
"3102","Maschi",87,2008,64042,"italiani"
"3103","Maschi",87,2009,68239,"italiani"
"3104","Maschi",87,2010,69525,"italiani"
"3105","Maschi",87,2011,73864,"italiani"
"3106","Maschi",87,2012,75036,"italiani"
"3107","Maschi",87,2013,77238,"italiani"
"3108","Maschi",87,2014,79465,"italiani"
"3109","Maschi",87,2015,83238,"italiani"
"3110","Maschi",87,2016,85940,"italiani"
"3111","Maschi",87,2017,89744,"italiani"
"3112","Maschi",87,2018,97943,"italiani"
"3113","Maschi",88,2002,48309,"italiani"
"3114","Maschi",88,2003,47124,"italiani"
"3115","Maschi",88,2004,45768,"italiani"
"3116","Maschi",88,2005,36476,"italiani"
"3117","Maschi",88,2006,29099,"italiani"
"3118","Maschi",88,2007,27701,"italiani"
"3119","Maschi",88,2008,37279,"italiani"
"3120","Maschi",88,2009,55203,"italiani"
"3121","Maschi",88,2010,59034,"italiani"
"3122","Maschi",88,2011,60435,"italiani"
"3123","Maschi",88,2012,64303,"italiani"
"3124","Maschi",88,2013,64471,"italiani"
"3125","Maschi",88,2014,66625,"italiani"
"3126","Maschi",88,2015,69002,"italiani"
"3127","Maschi",88,2016,71713,"italiani"
"3128","Maschi",88,2017,74819,"italiani"
"3129","Maschi",88,2018,77676,"italiani"
"3130","Maschi",89,2002,39598,"italiani"
"3131","Maschi",89,2003,40130,"italiani"
"3132","Maschi",89,2004,38809,"italiani"
"3133","Maschi",89,2005,38358,"italiani"
"3134","Maschi",89,2006,30449,"italiani"
"3135","Maschi",89,2007,24696,"italiani"
"3136","Maschi",89,2008,23303,"italiani"
"3137","Maschi",89,2009,31457,"italiani"
"3138","Maschi",89,2010,47278,"italiani"
"3139","Maschi",89,2011,50302,"italiani"
"3140","Maschi",89,2012,51581,"italiani"
"3141","Maschi",89,2013,54223,"italiani"
"3142","Maschi",89,2014,54876,"italiani"
"3143","Maschi",89,2015,56753,"italiani"
"3144","Maschi",89,2016,58344,"italiani"
"3145","Maschi",89,2017,61425,"italiani"
"3146","Maschi",89,2018,63564,"italiani"
"3147","Maschi",90,2002,29794,"italiani"
"3148","Maschi",90,2003,32321,"italiani"
"3149","Maschi",90,2004,32415,"italiani"
"3150","Maschi",90,2005,31945,"italiani"
"3151","Maschi",90,2006,31281,"italiani"
"3152","Maschi",90,2007,25276,"italiani"
"3153","Maschi",90,2008,20446,"italiani"
"3154","Maschi",90,2009,19262,"italiani"
"3155","Maschi",90,2010,26048,"italiani"
"3156","Maschi",90,2011,39979,"italiani"
"3157","Maschi",90,2012,42088,"italiani"
"3158","Maschi",90,2013,42792,"italiani"
"3159","Maschi",90,2014,45177,"italiani"
"3160","Maschi",90,2015,45969,"italiani"
"3161","Maschi",90,2016,46857,"italiani"
"3162","Maschi",90,2017,48983,"italiani"
"3163","Maschi",90,2018,51225,"italiani"
"3164","Maschi",91,2002,23624,"italiani"
"3165","Maschi",91,2003,23725,"italiani"
"3166","Maschi",91,2004,25470,"italiani"
"3167","Maschi",91,2005,26106,"italiani"
"3168","Maschi",91,2006,25758,"italiani"
"3169","Maschi",91,2007,25510,"italiani"
"3170","Maschi",91,2008,20364,"italiani"
"3171","Maschi",91,2009,16517,"italiani"
"3172","Maschi",91,2010,15654,"italiani"
"3173","Maschi",91,2011,21262,"italiani"
"3174","Maschi",91,2012,33014,"italiani"
"3175","Maschi",91,2013,34110,"italiani"
"3176","Maschi",91,2014,34872,"italiani"
"3177","Maschi",91,2015,37077,"italiani"
"3178","Maschi",91,2016,37159,"italiani"
"3179","Maschi",91,2017,38378,"italiani"
"3180","Maschi",91,2018,39737,"italiani"
"3181","Maschi",92,2002,16014,"italiani"
"3182","Maschi",92,2003,18471,"italiani"
